Version 1.2 - 2015 Thermoelectric Water Use Model Estimates,,,,,,,,,,,,,,,,,,,
Data release:  https://www.sciencebase.gov/catalog/item/5f63be9a82ce38aaa23b0739,,,,,,,,,,,,,,,,,,,
EIA_PLANT_ID,PLANT_NAME,COUNTY,STATE,NAME_OF_WATER_SOURCE,LATITUDE,LONGITUDE,ELEVATION,COMID,COOLING_TYPE,GENERATION_TYPE,WATER_SOURCE_CODE,WATER_TYPE_CODE,WITHDRAWAL,CONSUMPTION,MIN_WITHDRAWAL,MAX_WITHDRAWAL,MIN_CONSUMPTION,MAX_CONSUMPTION,NET_GENERATION
55218,Hinds Energy Facility,Hinds,MS,Wells,32.37874429,-90.21980111,340,15756512,RECIRCULATING TOWER,NGCC,GW,FR,1.77,1.27,1.15,3.17,1.25,1.34,"2,323,884"
55220,Attala,Attala,MS,Big Black River,33.0141863,-89.6750956,330,19223471,RECIRCULATING TOWER,NGCC,SW,FR,2.42,1.73,1.58,4.31,1.71,1.83,"3,297,745"
55221,Harry L. Oswald,Pulaski,AR,Municipality,34.59139791,-92.21620865,250,22847403,RECIRCULATING TOWER,NGCC,OT,FR,0.38,0.27,0.25,0.68,0.27,0.29,"349,389"
55223,Ennis Power Company LLC,Ellis,TX,City of Ennis WWT,32.31985,-96.67503705,470,1447026,RECIRCULATING TOWER,NGCC,PD,BE,1.32,0.94,0.86,2.37,0.93,1,"1,594,261"
55225,Oneta Energy Center,Wagoner,OK,Municipality,36.01104547,-95.69715938,720,833014,RECIRCULATING TOWER,NGCC,SW,FR,4.15,2.97,2.69,7.38,2.92,3.13,"5,468,247"
55226,Freestone Energy Center,Freestone,TX,Richland Chambers Resovoir,31.89071159,-96.11148972,332,1454913,RECIRCULATING TOWER,NGCC,SW,FR,4.43,3.16,2.87,7.92,3.11,3.36,"5,733,045"
55230,Jack County,Wise,TX,Lake Bridgeport,33.10073006,-97.95695849,1090,1305927,RECIRCULATING TOWER,NGCC,SW,FR,4.86,3.47,3.15,8.74,3.41,3.7,"6,187,538"
55231,Liberty Electric Power Plant,Delaware,PA,Municipality,39.86212979,-75.33553645,20,4495708,RECIRCULATING TOWER,NGCC,OT,OT,2.99,2.14,1.93,5.3,2.09,2.25,"4,122,956"
55239,Red Oak Power LLC,Middlesex,NJ,Municipality,40.44877839,-74.34818502,34,9515532,RECIRCULATING TOWER,NGCC,SW,FR,4.19,2.99,2.69,7.66,2.91,3.25,"5,810,095"
55241,Hog Bayou Energy Center,Mobile,AL,MAWSS,30.74835947,-88.05713509,4,18524183,RECIRCULATING TOWER,NGCC,-nr-,-nr-,1.48,1.05,0.97,2.58,1.05,1.09,"1,765,206"
55242,Santa Rosa Energy Center,Santa Rosa,FL,Well,30.5664,-87.115,91,,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.49,0.35,0.32,0.86,0.35,0.37,"560,226"
55259,Whiting Clean Energy,Lake,IN,Lake Michigan,41.67388889,-87.4775,591,3398582,RECIRCULATING TOWER,NGCC,SW,FR,1.99,1.42,1.25,3.59,1.35,1.52,"2,125,745"
55269,TVA Southaven Combined Cycle,DeSoto,MS,Wells,34.99390833,-90.03854014,300,14203311,RECIRCULATING TOWER,NGCC,GW,FR,2.93,2.09,1.89,5.25,2.05,2.22,"3,798,270"
55270,Jackson Generating Station,Jackson,MI,Municipality,42.24851526,-84.37673417,970,12246200,RECIRCULATING TOWER,NGCC,OT,OT,1.11,0.8,0.72,1.96,0.78,0.83,"1,084,513"
55271,Tenaska Lindsay Hill Generating Station,Autauga,AL,Alabama River,32.65278958,-86.73871087,500,21677746,RECIRCULATING TOWER,NGCC,SW,FR,3.26,2.33,2.13,5.76,2.31,2.44,"4,218,851"
55282,Arlington Valley Energy Facility,Maricopa,AZ,Well,33.34151132,-112.8891018,880,20396915,RECIRCULATING TOWER,NGCC,GW,FR,1.71,1.22,1.08,3.28,1.17,1.39,"1,820,797"
55292,Decatur Energy Center,Morgan,AL,Tennessee River,34.62934533,-87.0204848,585,19623886,RECIRCULATING TOWER,NGCC,SW,FR,1.39,0.99,0.9,2.47,0.98,1.05,"1,486,854"
55293,Morgan Energy Center,Morgan,AL,Tennessee River,34.63972222,-87.06388889,618,19623210,RECIRCULATING TOWER,NGCC,SW,FR,4.43,3.17,2.87,7.86,3.11,3.33,"4,955,877"
55294,Westbrook Energy Center Power Plant,Cumberland,ME,Portland Water District,43.65768771,-70.37693339,95,6721553,RECIRCULATING TOWER,NGCC,SW,FR,1.12,0.8,0.71,2.05,0.77,0.87,"1,848,004"
55295,Blythe Energy Inc,Riverside,CA,Wells,33.61580853,-114.6868116,336,10003590,RECIRCULATING TOWER,NGCC,GW,FR,1.23,0.88,0.77,2.39,0.83,1.01,"1,334,565"
55297,New Covert Generating Facility,Van Buren,MI,Lake Michigan,42.32242053,-86.29348608,595,9019373,RECIRCULATING TOWER,NGCC,SW,FR,2.13,1.52,1.35,3.79,1.46,1.6,"3,495,568"
55298,Fairless Energy Center,Bucks,PA,Delaware River,40.147225,-74.74098056,10,4481809,RECIRCULATING TOWER,NGCC,SW,FR,4.52,3.23,2.9,8.21,3.14,3.48,"6,450,262"
55299,Channel Energy Center LLC,Harris,TX,Coastal Water Authority,29.71888889,-95.23194444,24,1440537,RECIRCULATING TOWER,NGCC,SW,FR,0.97,0.69,0.63,1.7,0.69,0.72,"4,705,774"
55302,Wasatch Energy Systems Energy Recovery,Davis,UT,-NR-,41.110123,-111.955447,4808,7913954,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.16,0.11,0.1,0.28,0.1,0.12,"7,475"
55306,Gila River Power Station,Maricopa,AZ,Wells,32.975275,-112.6943222,703,20427666,RECIRCULATING TOWER,NGCC,GW,FR,1.89,1.35,1.2,3.9,1.3,1.65,"2,073,850"
55320,Wise County Power LLC,Wise,TX,Municipality,33.06038041,-97.90994837,1020,1306073,RECIRCULATING TOWER,NGCC,SW,FR,3.29,2.35,2.13,5.91,2.31,2.5,"4,363,906"
55327,Baytown Energy Center,Chambers,TX,Coastal Water Authority/Muncpl,29.77305556,-94.90194444,20,1558808,RECIRCULATING TOWER,NGCC,-nr-,-nr-,3.92,2.8,2.56,6.92,2.77,2.93,"3,954,472"
55328,Hermiston Power Partnership,Umatilla,OR,Municipality,45.79370378,-119.3136148,618,23647960,RECIRCULATING TOWER,NGCC,SW,FR,0.19,0.13,0.11,0.34,0.12,0.14,"330,670"
55333,Delta Energy Center,Contra Costa,CA,Delta Diablo Sanitation Dist,38.01713301,-121.8453773,21,2788473,RECIRCULATING TOWER,NGCC,PD,BE,3.69,2.63,2.4,6.69,2.6,2.83,"4,632,641"
55334,Holland Energy Facility,Shelby,IL,Kaskaskia River,39.22404884,-88.75938727,615,13772360,RECIRCULATING TOWER,NGCC,SW,FR,0.44,0.32,0.29,0.78,0.31,0.33,"490,113"
55337,TalenEnergy Ironwood LLC,Lebanon,PA,Quarry-DRBC,40.35119778,-76.36574167,500,4783215,RECIRCULATING TOWER,NGCC,SW,FR,3.4,2.43,2.16,6.14,2.34,2.6,"5,031,403"
55340,Dell Power Station,Mississippi,AR,Wells,35.8611928,-90.02412009,240,3671040,RECIRCULATING TOWER,NGCC,GW,FR,0.22,0.16,0.14,0.41,0.15,0.17,"279,851"
55343,Luna Energy Facility,Luna,NM,Wells,32.29925735,-107.783444,4383,17705819,RECIRCULATING TOWER,NGCC,GW,FR,1.56,1.11,0.98,3,1.06,1.27,"1,717,308"
55350,Dresden Energy Facility,Muskingum,OH,Muskingum River,40.0928,-82.0276,804,,RECIRCULATING TOWER,NGCC,SW,FR,2.51,1.8,1.61,4.48,1.75,1.9,"4,144,393"
55357,Brazos Valley Generating Facility,Fort Bend,TX,Brazos River,29.47268417,-95.62266429,68,3124294,RECIRCULATING TOWER,NGCC,SW,FR,2.87,2.05,1.88,5.06,2.03,2.14,"3,395,454"
55358,Cottonwood Energy Project,Newton,TX,Sabine River,30.25830002,-93.73549966,14,8332390,RECIRCULATING TOWER,NGCC,SW,FR,5.29,3.78,3.46,9.35,3.75,3.96,"6,925,845"
55364,Sugar Creek Power,Vigo,IN,Wells,39.39264378,-87.51188591,482,10286230,RECIRCULATING TOWER,NGCC,GW,FR,2.2,1.57,1.41,3.92,1.52,1.66,"3,340,220"
55369,Hamakua Energy Plant,Hawaii,HI,Wells,20.09393335,-155.4703633,456,21597637,RECIRCULATING TOWER,OIL CC,GW,FR,0.27,0.2,0.18,0.5,0.19,0.21,"224,284"
55372,Harquahala Generating Project,Maricopa,AZ,HVID & Well,33.47552147,-113.1140094,1129,20394905,RECIRCULATING TOWER,NGCC,GW,FR,1.26,0.9,0.79,2.43,0.86,1.03,"1,516,370"
55380,Union Power Partners LP,Union,AR,Ouachita River,33.29755586,-92.58676644,175,21955724,RECIRCULATING TOWER,NGCC,SW,FR,6.71,4.79,4.33,12,4.69,5.07,"8,763,352"
55382,KGen Murray I and II LLC,Murray,GA,Municipality,34.70926042,-84.91832935,710,12194016,RECIRCULATING TOWER,NGCC,OT,OT,3.17,2.26,2.05,5.66,2.22,2.4,"4,072,517"
55386,Columbia Energy Center (SC),Calhoun,SC,Congaree River (Indirectly),33.870662,-81.017679,139,9681398,RECIRCULATING TOWER,NGCC,SW,FR,0.35,0.25,0.23,0.62,0.25,0.26,"750,159"
55393,Metcalf Energy Center,Santa Clara,CA,San Jose Municipality,37.22052294,-121.7459353,245,17694469,RECIRCULATING TOWER,NGCC,PD,BE,2.53,1.81,1.65,4.58,1.78,1.94,"3,171,068"
55397,Washington Energy Facility,Washington,OH,Muskingum River,39.58009137,-81.65640377,850,15382265,RECIRCULATING TOWER,NGCC,SW,FR,3.61,2.58,2.31,6.45,2.51,2.73,"4,869,157"
55400,Elk Hills Power LLC,Kern,CA,West Kern Water District,35.28047,-119.470061,1330,17172814,RECIRCULATING TOWER,NGCC,GW,OT,3.49,2.49,2.22,6.67,2.41,2.83,"3,961,595"
55404,Carville Energy LLC,Iberville,LA,Mississippi River,30.22944444,-91.065,15,18991376,RECIRCULATING TOWER,NGCC,SW,FR,0.64,0.46,0.42,1.12,0.45,0.47,"2,709,824"
55406,Effingham County Power Project,Effingham,GA,Municipality,32.27748767,-81.28484785,75,20106853,RECIRCULATING TOWER,NGCC,-nr-,-nr-,2.13,1.52,1.4,3.74,1.51,1.58,"2,769,129"
55411,Hillabee Energy Center,Tallapoosa,AL,Municipality,33,-85.90305556,570,22036587,RECIRCULATING TOWER,NGCC,SW,FR,3.54,2.53,2.31,6.27,2.5,2.66,"5,187,348"
55412,Osprey Energy Center Power Plant,Polk,FL,"Wells, Municipality",28.0527787,-81.80816705,147,16794835,RECIRCULATING TOWER,NGCC,OT,OT,1.83,1.31,1.2,3.23,1.3,1.37,"2,058,658"
55418,Hot Spring Generating Facility,Hot Spring,AR,Ouachita River,34.29754184,-92.86837963,245,21997202,RECIRCULATING TOWER,NGCC,SW,FR,2.1,1.5,1.36,3.75,1.47,1.59,"2,498,565"
55439,Tenaska Virginia Generating Station,Fluvanna,VA,James River,37.86667274,-78.38038748,395,8568065,RECIRCULATING TOWER,NGCC,SW,FR,3.89,2.78,2.53,6.89,2.75,2.92,"5,000,520"
55440,Tenaska Central Alabama Generating Stn,Autauga,AL,Alabama River,32.64993249,-86.73872201,390,21677746,RECIRCULATING TOWER,NGCC,SW,FR,3.46,2.47,2.25,6.14,2.44,2.6,"4,059,469"
55451,Magnolia Power Plant,Benton,MS,Wells,34.83545938,-89.20201946,520,15284308,RECIRCULATING TOWER,NGCC,GW,FR,3.86,2.76,2.5,6.88,2.71,2.92,"4,945,105"
55455,Red Hawk,Maricopa,AZ,Municipality,33.33419555,-112.8410382,885,20396913,RECIRCULATING TOWER,NGCC,PD,BE,4.11,2.93,2.61,7.77,2.83,3.29,"4,525,269"
55457,McClain Energy Facility,McClain,OK,Oklahoma/Moore Municipality W,35.29791467,-97.5897653,1204,6026278,RECIRCULATING TOWER,NGCC,PD,BE,2.53,1.81,1.63,4.53,1.77,1.92,"3,927,152"
55463,Redbud Power Plant,Oklahoma,OK,Municipality,35.68593625,-97.22543647,1020,532683,RECIRCULATING TOWER,NGCC,PD,BE,5.72,4.09,3.69,10.3,4,4.36,"7,882,658"
55464,Deer Park Energy Center,Harris,TX,Municipality-CIWA,29.71527778,-95.13611111,25,1440521,RECIRCULATING TOWER,NGCC,SW,FR,0.07,0.05,0.05,0.12,0.05,0.05,"7,053,327"
55467,Ouachita,Ouachita,LA,Ouachita River,32.70643075,-92.06832614,84,19432838,RECIRCULATING TOWER,NGCC,SW,FR,3.72,2.66,2.41,6.63,2.61,2.81,"4,685,606"
55480,Forney Energy Center,Kaufman,TX,Duck Creek Water Treatment,32.75622336,-96.49109225,386,1293164,RECIRCULATING TOWER,NGCC,PD,BE,8.35,5.96,5.4,15,5.85,6.37,"9,587,419"
55481,Mesquite Generating Station Block 2,Maricopa,AZ,Wells,33.334702,-112.840731,884,20395587,RECIRCULATING TOWER,NGCC,GW,FR,2.92,2.08,1.86,5.52,2.01,2.34,"3,290,692"
55482,Goldendale Generating Station,Klickitat,WA,Municipal (City of Goldendale),45.81080338,-120.8334565,1640,23665123,COMPLEX,NGCC,GW,FR,0.63,0.45,0,0.83,0,0.66,"1,466,052"
55501,Kiamichi Energy Facility,Pittsburg,OK,Lake Eufala,34.68400552,-95.93365516,675,703610,RECIRCULATING TOWER,NGCC,SW,FR,2.59,1.85,1.68,4.64,1.82,1.97,"2,758,166"
55502,Lawrenceburg Energy Facility,Dearborn,IN,Tanners Creek,39.0906175,-84.86740248,491,3405421,RECIRCULATING TOWER,NGCC,SW,FR,4.4,3.14,2.8,7.86,3.03,3.33,"6,774,063"
55503,AEP Waterford Facility,Washington,OH,Muskingum River,39.53346708,-81.71710872,900,15383369,RECIRCULATING TOWER,NGCC,SW,FR,4.05,2.89,2.58,7.25,2.79,3.07,"6,151,587"
55516,Fayette Energy Facility,Fayette,PA,Monongahela River,39.85928344,-79.91803893,1075,3788073,RECIRCULATING TOWER,NGCC,SW,FR,3.98,2.84,2.54,7.23,2.75,3.06,"5,244,353"
55518,High Desert Power Plant,San Bernardino,CA,Municipality,34.59518252,-117.3640174,2855,22656151,RECIRCULATING TOWER,NGCC,SW,FR,3.33,2.38,2.06,6.64,2.23,2.82,"3,542,240"
55524,York Energy Center,York,PA,Conowingo Pool,39.7375,-76.306666,454,,RECIRCULATING TOWER,NGCC,SW,FR,1.74,1.25,1.12,3.1,1.22,1.31,"1,976,570"
55545,Hidalgo Energy Center,Hidalgo,TX,City Of McAllen,26.34189985,-98.17524453,88,207315,RECIRCULATING TOWER,NGCC,PD,BE,2.3,1.64,1.5,4.08,1.62,1.73,"2,820,336"
55620,Perryville Power Station,Ouachita,LA,Bayou Bartholemew,32.69094379,-92.01822569,81,19432568,RECIRCULATING TOWER,NGCC,SW,FR,2.28,1.63,1.48,4.04,1.61,1.71,"3,425,469"
55641,Riverside Energy Center,Rock,WI,Wells,42.58276004,-89.03577672,765,13297306,RECIRCULATING TOWER,NGCC,GW,FR,1.81,1.3,1.13,3.27,1.23,1.39,"2,708,067"
55656,"Pastoria Energy Facility, LLC",Kern,CA,Wheeler Ridge Maricopa Water,34.95624505,-118.8440753,1075,17176112,RECIRCULATING TOWER,NGCC,SW,FR,3.67,2.62,2.31,7.22,2.5,3.06,"4,784,662"
55661,Essential Power Newington LLC,Rockingham,NH,Piscataqua River,43.10486608,-70.80520942,65,5846410,RECIRCULATING TOWER,NGCC,SW,SA,1,0.71,0.64,1.83,0.69,0.78,"1,342,994"
55664,Harrison County Power Project,Harrison,TX,City Of Longview,32.39631267,-94.43531199,280,5278804,RECIRCULATING TOWER,NGCC,PD,BE,1.29,0.92,0.83,2.31,0.9,0.98,"1,560,519"
55667,Lower Mount Bethel Energy,Northampton,PA,Delaware River,40.80164633,-75.10773417,275,2588401,RECIRCULATING TOWER,NGCC,SW,FR,3.16,2.26,2.02,5.73,2.18,2.43,"4,291,180"
55690,Bethlehem Power Plant,Northampton,PA,Lehigh River,40.61817605,-75.31413806,365,4187733,RECIRCULATING TOWER,NGCC,SW,FR,5.08,3.63,3.28,9.01,3.56,3.82,"5,327,292"
55694,Quantum Choctaw Power LLC,Choctaw,MS,Deep Wells,33.37966844,-89.20927296,575,15778976,RECIRCULATING TOWER,NGCC,GW,SA,1.8,1.28,1.16,3.2,1.26,1.36,"2,635,031"
55700,Mint Farm Generating Station,Cowlitz,WA,Wells,46.13999635,-122.9851554,15,24520442,RECIRCULATING TOWER,NGCC,GW,FR,1.29,0.92,0.84,2.32,0.91,0.98,"1,699,886"
55701,Fremont Energy Center,Sandusky,OH,Municipality,41.377116,-83.161388,624,,RECIRCULATING TOWER,NGCC,SW,FR,3.64,2.6,2.33,6.42,2.53,2.72,"2,242,326"
55708,Nacogdoches Power,Nacogdoches,TX,Lake Striker,31.832132,-94.90064,348,,RECIRCULATING TOWER,BIOMASS,SW,FR,0.24,0.17,0.16,0.43,0.17,0.18,"92,151"
55710,FirstEnergy Allegheny Energy Units 3 4 & 5,Allegheny,PA,Allegheney River,40.54534386,-79.76825186,758,11049658,RECIRCULATING TOWER,NGCC,SW,FR,2.63,1.88,1.68,4.81,1.82,2.04,"3,830,185"
55714,Magnet Cove,Hot Spring,AR,Ouachita River,34.42988611,-92.83208333,350,21996628,RECIRCULATING TOWER,NGCC,SW,FR,0.49,0.35,0.32,0.88,0.35,0.37,"712,909"
55736,Hanging Rock Energy Facility,Lawrence,OH,Ohio River,38.57315521,-82.78382021,555,465188,RECIRCULATING TOWER,NGCC,SW,FR,7.69,5.49,4.91,13.8,5.32,5.83,"9,182,371"
55748,Los Esteros Critical Energy Center,Santa Clara,CA,Municipality,37.425,-121.9319,18,,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.37,0.26,0.24,0.66,0.26,0.28,"351,570"
55749,Hardin Generator Project,Big Horn,MT,Bighorn River,45.76430565,-107.5983087,2890,12778113,RECIRCULATING TOWER,COAL,SW,FR,1.14,0.81,0.72,2.15,0.78,0.91,"489,990"
55801,FPL Energy Marcus Hook LP,Delaware,PA,Delaware River,39.80638889,-75.42083333,18,24903424,RECIRCULATING TOWER,NGCC,SW,FR,3.37,2.41,2.17,5.96,2.35,2.53,"4,526,102"
55818,Frederickson Power LP,Pierce,WA,Municipality,47.08611962,-122.3659443,407,23989493,RECIRCULATING TOWER,NGCC,OT,OT,0.88,0.63,0.57,1.6,0.62,0.68,"1,250,040"
55821,Curtis H Stanton Energy Center,Orange,FL,Stanton Energy Center,28.487656,-81.166985,70,11009165,RECIRCULATING TOWER,NGCC,PD,BE,1.61,1.15,1.06,2.84,1.15,1.2,"1,805,864"
55835,Rocky Mountain Energy Center,Weld,CO,Wells,40.09040539,-104.5954821,4980,225637,RECIRCULATING TOWER,NGCC,SW,FR,1.59,1.14,0.99,3,1.08,1.27,"1,848,027"
55853,Inland Empire Energy Center,Riverside,CA,Eastern Muni Water District,33.738773,-117.169658,1446,22532936,RECIRCULATING TOWER,NGCC,PD,BE,0.8,0.57,0.5,1.53,0.54,0.65,"927,165"
55856,Prairie State Generating Station,St Clair,IL,Kaskaskia River,38.279167,-89.666944,454,,RECIRCULATING TOWER,COAL,SW,FR,16.5,11.8,10.6,29.3,11.5,12.4,"11,106,837"
55927,Jasper,Jasper,SC,Municipality,32.35937222,-81.12403333,21,20107141,RECIRCULATING TOWER,NGCC,OT,FR,4.57,3.26,2.99,8.02,3.24,3.4,"5,500,604"
55965,Wansley Combined Cycle,Heard,GA,Chattahoochee River,33.40616837,-85.03685729,750,3291908,RECIRCULATING TOWER,NGCC,SW,FR,5.47,3.91,3.55,9.68,3.85,4.1,"7,860,460"
55966,Nikiski Co-Generation,Kenai Peninsula,AK,well,60.676539,-151.377713,123,,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.4,0.28,0.25,0.71,0.27,0.3,"395,023"
55970,Cosumnes,Sacramento,CA,Unavailable,38.33849449,-121.1243979,152,3951857,RECIRCULATING TOWER,NGCC,SW,FR,2.56,1.83,1.64,4.8,1.78,2.04,"3,924,276"
55977,Bluffview,San Juan,NM,Municipality,36.71655726,-108.2148629,5289,17016191,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.36,0.26,0.23,0.69,0.25,0.29,"332,409"
55985,Palomar Energy,San Diego,CA,Municipality,33.11966452,-117.1174382,770,20341947,RECIRCULATING TOWER,NGCC,PD,BE,2.14,1.53,1.4,3.88,1.52,1.64,"3,002,429"
55990,Ashtabula,Ashtabula,OH,Lake Erie,41.889108,-80.764025,645,9857583,RECIRCULATING TOWER,NGCC,SW,FR,0.43,0.31,0.27,0.79,0.3,0.33,"132,168"
56026,Donald Von Raesfeld Power Plant,Santa Clara,CA,City Reclaimed Water,37.37694221,-121.9509963,38,17695743,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.86,0.62,0.56,1.55,0.61,0.66,"890,286"
56031,Fox Energy Center,Outagamie,WI,Heart of the Valley Metropolit,44.32067984,-88.20877092,670,12006099,RECIRCULATING TOWER,NGCC,PD,FR,2.18,1.56,1.37,3.9,1.49,1.65,"3,523,263"
56041,Malburg,LOS ANGELES,CA,Municipality,33.99892482,-118.2206947,191,22518272,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.63,0.45,0.41,1.15,0.44,0.49,"713,205"
56046,Magnolia Power Project,Los Angeles,CA,Municipality,34.17905857,-118.3150908,563,22514950,RECIRCULATING TOWER,NGCC,PD,BE,1.35,0.96,0.87,2.55,0.94,1.08,"1,712,359"
56068,Elm Road Generating Station,Milwaukee,WI,Lake Michigan,42.849755,-87.833098,580,12169329,ONCE-THROUGH FRESH,COAL,SW,FR,505,4.56,229,3810,3.56,5.56,"7,123,683"
56078,Walnut Energy Center,Stanislaus,CA,Reclaim Water,37.48774819,-120.8955122,88,2827038,RECIRCULATING TOWER,NGCC,PD,BE,1.44,1.03,0.93,2.7,1,1.14,"1,576,127"
56079,Riceland Foods Cogeneration Plant,Arkansas,AR,Well & Municipality,34.513356,-91.532536,217,14858731,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.46,0.33,0.3,0.81,0.32,0.34,"15,402"
56104,Mankato Energy Center,Blue Earth,MN,City of Mankato POTW,44.19901632,-94.00294699,800,4141478,RECIRCULATING TOWER,NGCC,PD,BE,0.39,0.28,0.25,0.7,0.27,0.3,"460,470"
56119,Middlesex Generating Facility,MIDDLESEX,NJ,Edward J. Patten Wastewater Pl,40.49027778,-74.31555556,19,9515736,ONCE-THROUGH FRESH,NGCC,SW,FR,6.65,0.08,2.99,51.7,0.06,0.09,"91,144"
56150,McIntosh Combined Cycle Facility,Effingham,GA,Savannah River,32.34746969,-81.1821631,60,20105927,RECIRCULATING TOWER,NGCC,SW,FR,5.52,3.94,3.61,9.7,3.91,4.11,"7,595,534"
56164,Faribault Energy Park,Rice,MN,Wells,44.33530209,-93.28961551,1008,2032821,RECIRCULATING TOWER,NGCC,GW,FR,0.36,0.25,0.23,0.64,0.25,0.27,"474,300"
56177,Nebo Power Station,Utah,UT,Municipality,40.06148872,-111.729407,4569,10349266,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.56,0.4,0.35,1.09,0.37,0.46,"483,495"
56188,Pinelawn Power LLC,Suffolk,NY,-NR-,40.736486,-73.388285,63,9499692,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.2,0.15,0.13,0.37,0.14,0.16,"186,841"
56224,TS Power Plant,Eureka,NV,Wells,40.74728563,-116.5298726,4652,11208356,RECIRCULATING TOWER,COAL,GW,FR,1.67,1.19,1.04,3.2,1.13,1.36,"856,756"
56227,Port Westward,Columbia,OR,Columbia River,46.17903689,-123.1720535,13,24521190,RECIRCULATING TOWER,NGCC,SW,FR,1.44,1.03,0.94,2.58,1.01,1.09,"2,324,304"
56237,Lake Side Power Plant,Utah,UT,Wells,40.33093342,-111.7550507,4508,10329055,RECIRCULATING TOWER,NGCC,GW,FR,3.45,2.47,2.15,6.71,2.33,2.84,"4,549,274"
56259,Empire Generating Co  LLC,Rensselaer,NY,Municipality,42.62529,-73.748789,18,6186216,RECIRCULATING TOWER,NGCC,OT,OT,2.44,1.74,1.56,4.44,1.69,1.88,"3,309,001"
56298,Roseville Energy Park,Placer,CA,Municipality/recycled water,38.79286419,-121.3823926,90,15034475,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.61,0.43,0.39,1.15,0.42,0.49,"630,942"
56309,Trigen St. Louis,St Louis,MO,Mississippi River,38.635754,-90.181087,419,3624735,RECIRCULATING TOWER,NGCC,SW,-nr-,0.06,0.04,0.04,0.11,0.04,0.05,"10,516"
56319,Wygen 2,Campbell,WY,wells,44.29145742,-105.3810648,4423,10902255,COMPLEX,COAL,GW,-nr-,0.07,0.05,0,1.16,0,0.93,"690,613"
56349,Quail Run Energy Center,Ector,TX,Texland Great Plants Water Sup,31.84180098,-102.3152473,2865,5689876,RECIRCULATING TOWER,NGCC,GW,FR,0.75,0.54,0.48,1.48,0.52,0.63,"625,766"
56350,Colorado Bend Energy Center,Wharton,TX,WELLS,29.2885025,-96.0684699,96,3764112,RECIRCULATING TOWER,NGCC,GW,FR,1.78,1.27,1.16,3.12,1.26,1.32,"1,563,392"
56356,Clearwater Power Plant,Riverside,CA,Municipality,33.891927,-117.609303,573,22563096,RECIRCULATING TOWER,NGCC,-nr-,-nr-,0.02,0.01,0.01,0.03,0.01,0.01,"15,139"
56400,Treasure Coast Energy Center,St Lucie,FL,Well Water + Treated Effluent,27.38413494,-80.37772521,18,33336,RECIRCULATING TOWER,NGCC,GW,SA,1.29,0.92,0.84,2.24,0.91,0.95,"1,645,111"
56407,West County Energy Center,Palm Beach,FL,"Village of Wellington, Wells",26.69861111,-80.37472222,13,89748,RECIRCULATING TOWER,NGCC,PD,BE,15.3,10.9,10,26.8,10.9,11.4,"20,428,360"
56456,Plum Point Energy Station,Mississippi,AR,Mississippi River,35.66331312,-89.9461995,245,3671586,RECIRCULATING TOWER,COAL,SW,FR,6.75,4.82,4.38,12,4.75,5.08,"4,062,213"
56467,Russell City Energy Center,Alameda,CA,City of Hayward,37.63466,-122.13381,12,,RECIRCULATING TOWER,NGCC,PD,BE,2.28,1.63,1.49,4.1,1.62,1.74,"2,898,898"
56564,John W Turk Jr Power Plant,Hempstead,AR,Red River,33.649722,-93.811944,297,,RECIRCULATING TOWER,COAL,SW,FR,4.65,3.32,3.01,8.3,3.26,3.52,"3,230,316"
56565,J Lamar Stall Unit,Caddo,LA,Cross Bayou,32.51945308,-93.76066304,175,1136362,RECIRCULATING TOWER,NGCC,SW,FR,2.64,1.89,1.72,4.73,1.86,2,"3,588,706"
56611,Sandy Creek Energy Station,McLennan,TX,WMARSS,31.474378,-96.957149,479,,RECIRCULATING TOWER,COAL,PD,BE,5.9,4.21,3.81,10.7,4.13,4.52,"3,492,531"
56616,Novo BioPower Plant,Navajo,AZ,Wells,34.505089,-110.335377,6051,21754018,RECIRCULATING TOWER,BIOMASS,GW,-nr-,0.66,0.47,0.41,1.26,0.45,0.53,"177,440"
56643,St Paul Cogeneration,Ramsey,MN,Wells,44.942914,-93.096736,710,1104238,RECIRCULATING TOWER,COMPLEX,GW,-nr-,0.34,0.24,0.21,0.61,0.23,0.26,"152,990"
56671,Longview Power Plant,Monongalia,WV,Monongahela River,39.707893,-79.958974,1129,,RECIRCULATING TOWER,COAL,SW,FR,4.5,3.21,2.88,8.17,3.12,3.46,"3,055,709"
56706,Ampersand Chowchilla Biomass LLC,Madera,CA,Municipality,37.107275,-120.248861,240,19777421,RECIRCULATING TOWER,BIOMASS,-nr-,-nr-,0.29,0.21,0.18,0.55,0.2,0.23,"66,029"
